"id","block_id","day","start_time","end_time","time_limit_minutes"
"2298","69870",Thu,"08:00:00","19:00:00",120
"2299","69870",Fri,"08:00:00","19:00:00",120
"2300","69870",Sat,"08:00:00","19:00:00",120
"2301","68077",Mon,"09:00:00","19:00:00",60
"2302","68077",Tue,"09:00:00","19:00:00",60
"2303","68077",Wed,"09:00:00","19:00:00",60
"2304","68077",Thu,"09:00:00","19:00:00",60
"2305","68077",Fri,"09:00:00","19:00:00",60
"2306","68077",Sat,"09:00:00","19:00:00",60
"2307","69252",Mon,"08:00:00","17:00:00",360
"2308","69252",Tue,"08:00:00","17:00:00",360
"2309","69252",Wed,"08:00:00","17:00:00",360
"2310","69252",Thu,"08:00:00","17:00:00",360
"2311","69252",Fri,"08:00:00","17:00:00",360
"2312","44003",Mon,"09:00:00","19:00:00",60
"2313","44003",Tue,"09:00:00","19:00:00",60
"2314","44003",Wed,"09:00:00","19:00:00",60
"2315","44003",Thu,"09:00:00","19:00:00",60
"2316","44003",Fri,"09:00:00","19:00:00",60
"2317","44003",Sat,"09:00:00","19:00:00",60
"2318","103057",Mon,"09:00:00","19:00:00",120
"2319","103057",Tue,"09:00:00","19:00:00",120
"2320","103057",Wed,"09:00:00","19:00:00",120
"2321","103057",Thu,"09:00:00","19:00:00",120
"2322","103057",Fri,"09:00:00","19:00:00",120
"2323","103057",Sat,"09:00:00","19:00:00",120
"2324","39731",Mon,"08:00:00","19:00:00",120
"2325","39731",Tue,"08:00:00","19:00:00",120
"2326","39731",Wed,"08:00:00","19:00:00",120
"2327","39731",Thu,"08:00:00","19:00:00",120
"2328","39731",Fri,"08:00:00","19:00:00",120
"2329","39731",Sat,"08:00:00","19:00:00",120
"2330","42671",Mon,"08:00:00","19:00:00",60
"2331","42671",Tue,"08:00:00","19:00:00",60
"2332","42671",Wed,"08:00:00","19:00:00",60
"2333","42671",Thu,"08:00:00","19:00:00",60
"2334","42671",Fri,"08:00:00","19:00:00",60
"2335","42671",Sat,"08:00:00","19:00:00",60
"2336","69869",Mon,"08:00:00","19:00:00",120
"2337","69869",Tue,"08:00:00","19:00:00",120
"2338","69869",Wed,"08:00:00","19:00:00",120
"2339","69869",Thu,"08:00:00","19:00:00",120
"2340","69869",Fri,"08:00:00","19:00:00",120
"2341","69869",Sat,"08:00:00","19:00:00",120
"2342","44419",Mon,"09:00:00","19:00:00",120
"2343","44419",Tue,"09:00:00","19:00:00",120
"2344","44419",Wed,"09:00:00","19:00:00",120
"2345","44419",Thu,"09:00:00","19:00:00",120
"2346","44419",Fri,"09:00:00","19:00:00",120
"2347","44419",Sat,"09:00:00","19:00:00",120
"2348","58779",Mon,"08:00:00","22:00:00",900
"2349","58779",Tue,"08:00:00","22:00:00",900
"2350","58779",Wed,"08:00:00","22:00:00",900
"2351","58779",Thu,"08:00:00","22:00:00",900
"2352","58779",Fri,"08:00:00","22:00:00",900
"2353","58779",Sat,"08:00:00","22:00:00",900
"2354","70700",Mon,"08:00:00","22:00:00",900
"2355","70700",Tue,"08:00:00","22:00:00",900
"2356","70700",Wed,"08:00:00","22:00:00",900
"2357","70700",Thu,"08:00:00","22:00:00",900
"2358","70700",Fri,"08:00:00","22:00:00",900
"2359","70700",Sat,"08:00:00","22:00:00",900
"2360","166773",Mon,"09:00:00","19:00:00",60
"2361","166773",Tue,"09:00:00","19:00:00",60
"2362","166773",Wed,"09:00:00","19:00:00",60
"2363","166773",Thu,"09:00:00","19:00:00",60
"2364","166773",Fri,"09:00:00","19:00:00",60
"2365","166773",Sat,"09:00:00","19:00:00",60
"2366","76926",Mon,"08:00:00","22:00:00",900
"2367","76926",Tue,"08:00:00","22:00:00",900
"2368","76926",Wed,"08:00:00","22:00:00",900
"2369","76926",Thu,"08:00:00","22:00:00",900
"2370","76926",Fri,"08:00:00","22:00:00",900
"2371","76926",Sat,"08:00:00","22:00:00",900
"2372","39111",Mon,"08:00:00","19:00:00",60
"2373","39111",Tue,"08:00:00","19:00:00",60
"2374","39111",Wed,"08:00:00","19:00:00",60
"2375","39111",Thu,"08:00:00","19:00:00",60
"2376","39111",Fri,"08:00:00","19:00:00",60
"2377","39111",Sat,"08:00:00","19:00:00",60
"2378","75426",Fri,"08:00:00","19:00:00",240
"2379","36946",Mon,"08:00:00","16:00:00",60
"2380","36946",Tue,"08:00:00","16:00:00",60
"2381","36946",Wed,"08:00:00","16:00:00",60
"2382","36946",Thu,"08:00:00","16:00:00",60
"2383","36946",Fri,"08:00:00","16:00:00",60
"2384","36946",Sat,"08:00:00","16:00:00",60
"2385","62846",Mon,"08:00:00","22:00:00",360
"2386","62846",Tue,"08:00:00","22:00:00",360
"2387","62846",Wed,"08:00:00","22:00:00",360
"2388","62846",Thu,"08:00:00","22:00:00",360
"2389","62846",Fri,"08:00:00","22:00:00",360
"2390","62846",Sat,"08:00:00","22:00:00",360
"2391","36840",Mon,"10:00:00","19:00:00",120
"2392","36840",Tue,"10:00:00","19:00:00",120
"2393","36840",Wed,"10:00:00","19:00:00",120
"2394","36840",Thu,"10:00:00","19:00:00",120
"2395","36840",Fri,"10:00:00","19:00:00",120
"2396","36840",Sat,"08:30:00","19:00:00",120
"2397","47094",Mon,"08:00:00","22:00:00",360
"2398","47094",Tue,"08:00:00","22:00:00",360
"2399","47094",Wed,"08:00:00","22:00:00",360
"2400","47094",Thu,"08:00:00","22:00:00",360
"2401","47094",Fri,"08:00:00","22:00:00",360
"2402","37072",Mon,"08:30:00","19:00:00",120
"2403","37072",Tue,"08:30:00","19:00:00",120
"2404","37072",Wed,"08:30:00","19:00:00",120
"2405","37072",Thu,"08:30:00","19:00:00",120
"2406","37072",Fri,"08:30:00","19:00:00",120
"2407","37072",Sat,"08:30:00","19:00:00",120
"2408","69871",Mon,"08:00:00","19:00:00",120
"2409","69871",Tue,"08:00:00","19:00:00",120
"2410","69871",Wed,"08:00:00","19:00:00",120
"2411","69871",Thu,"08:00:00","19:00:00",120
"2412","69871",Fri,"08:00:00","19:00:00",120
"2413","69871",Sat,"08:00:00","19:00:00",120
"2414","88219",Mon,"07:00:00","22:00:00",240
"2415","88219",Tue,"07:00:00","22:00:00",240
"2416","88219",Wed,"07:00:00","22:00:00",240
"2417","88219",Thu,"07:00:00","22:00:00",240
"2418","88219",Fri,"07:00:00","22:00:00",240
"2419","88219",Sat,"07:00:00","22:00:00",240
"2420","85309",Mon,"08:00:00","22:00:00",360
"2421","85309",Tue,"08:00:00","22:00:00",360
"2422","85309",Wed,"08:00:00","22:00:00",360
"2423","85309",Thu,"08:00:00","22:00:00",360
"2424","85309",Fri,"08:00:00","22:00:00",360
"2425","75427",Fri,"08:00:00","19:00:00",240
"2426","75418",Fri,"08:00:00","19:00:00",240
"2427","171587",Mon,"09:00:00","22:00:00",360
"2428","171587",Tue,"09:00:00","22:00:00",360
"2429","171587",Wed,"09:00:00","22:00:00",360
"2430","171587",Thu,"09:00:00","22:00:00",360
"2431","171587",Fri,"09:00:00","22:00:00",360
"2432","171587",Sat,"09:00:00","22:00:00",360
"2433","70838",Mon,"08:00:00","22:00:00",900
"2434","70838",Tue,"08:00:00","22:00:00",900
"2435","70838",Wed,"08:00:00","22:00:00",900
"2436","70838",Thu,"08:00:00","22:00:00",900
"2437","70838",Fri,"08:00:00","22:00:00",900
"2438","70838",Sat,"08:00:00","22:00:00",900
"2439","42958",Mon,"09:00:00","19:00:00",60
"2440","42958",Tue,"09:00:00","19:00:00",60
"2441","42958",Wed,"09:00:00","19:00:00",60
"2442","42958",Thu,"09:00:00","19:00:00",60
"2443","42958",Fri,"09:00:00","19:00:00",60
"2444","42958",Sat,"09:00:00","19:00:00",60
"2445","43806",Mon,"07:00:00","22:00:00",180
"2446","43806",Tue,"07:00:00","22:00:00",180
"2447","43806",Wed,"07:00:00","22:00:00",180
"2448","43806",Thu,"07:00:00","22:00:00",180
"2449","43806",Fri,"07:00:00","22:00:00",180
"2450","43806",Sat,"07:00:00","22:00:00",180
"2457","75419",Fri,"08:00:00","19:00:00",240
"2458","61724",Mon,"09:00:00","19:00:00",120
"2459","61724",Tue,"09:00:00","19:00:00",120
"2460","61724",Wed,"09:00:00","19:00:00",120
"2461","61724",Thu,"09:00:00","19:00:00",120
"2462","61724",Fri,"09:00:00","19:00:00",120
"2463","61724",Sat,"09:00:00","19:00:00",120
"2464","39110",Mon,"08:30:00","19:00:00",120
"2465","39110",Tue,"08:30:00","19:00:00",120
"2466","39110",Wed,"08:30:00","19:00:00",120
"2467","39110",Thu,"08:30:00","19:00:00",120
"2468","39110",Fri,"08:30:00","19:00:00",120
"2469","39110",Sat,"08:30:00","19:00:00",120
"2470","75124",Mon,"08:30:00","19:00:00",120
"2471","75124",Tue,"08:30:00","19:00:00",120
"2472","75124",Wed,"08:30:00","19:00:00",120
"2473","75124",Thu,"08:30:00","19:00:00",120
"2474","75124",Fri,"08:30:00","19:00:00",120
"2475","75124",Sat,"08:30:00","19:00:00",120
"2476","69253",Mon,"08:00:00","17:00:00",360
"2477","69253",Tue,"08:00:00","17:00:00",360
"2478","69253",Wed,"08:00:00","17:00:00",360
"2479","69253",Thu,"08:00:00","17:00:00",360
"2480","69253",Fri,"08:00:00","17:00:00",360
"2481","89134",Mon,"08:30:00","19:00:00",120
"2482","89134",Tue,"08:30:00","19:00:00",120
"2483","89134",Wed,"08:30:00","19:00:00",120
"2484","89134",Thu,"08:30:00","19:00:00",120
"2485","89134",Fri,"08:30:00","19:00:00",120
"2486","89134",Sat,"08:30:00","19:00:00",120
"2487","53095",Mon,"16:00:00","19:00:00",120
"2488","53095",Tue,"16:00:00","19:00:00",120
"2489","53095",Wed,"16:00:00","19:00:00",120
"2490","53095",Thu,"16:00:00","19:00:00",120
"2491","53095",Fri,"16:00:00","19:00:00",120
"2492","53095",Sat,"16:00:00","19:00:00",120
"2493","38438",Mon,"08:00:00","19:00:00",120
"2494","38438",Tue,"08:00:00","19:00:00",120
"2495","38438",Wed,"08:00:00","19:00:00",120
"2496","38438",Thu,"08:00:00","19:00:00",120
"2497","38438",Fri,"08:00:00","19:00:00",120
"2498","38438",Sat,"08:00:00","19:00:00",120
"2499","53096",Mon,"16:00:00","19:00:00",120
"2500","53096",Tue,"16:00:00","19:00:00",120
"2501","53096",Wed,"16:00:00","19:00:00",120
"2502","53096",Thu,"16:00:00","19:00:00",120
"2503","53096",Fri,"16:00:00","19:00:00",120
"2504","53096",Sat,"16:00:00","19:00:00",120
"2505","42677",Mon,"08:30:00","19:00:00",120
"2506","42677",Tue,"08:30:00","19:00:00",120
"2507","42677",Wed,"08:30:00","19:00:00",120
"2508","42677",Thu,"08:30:00","19:00:00",120
"2509","42677",Fri,"08:30:00","19:00:00",120
"2510","42677",Sat,"08:30:00","19:00:00",120
"2511","56743",Mon,"09:00:00","19:00:00",60
"2512","56743",Tue,"09:00:00","19:00:00",60
"2513","56743",Wed,"09:00:00","19:00:00",60
"2514","56743",Thu,"09:00:00","19:00:00",60
"2515","56743",Fri,"09:00:00","19:00:00",60
"2516","56743",Sat,"09:00:00","19:00:00",60
"2522","109728",Mon,"09:30:00","19:00:00",120
"2523","109728",Tue,"09:30:00","19:00:00",120
"2524","109728",Wed,"09:30:00","19:00:00",120
"2525","109728",Thu,"09:30:00","19:00:00",120
"2526","109728",Fri,"09:30:00","19:00:00",120
"2527","109728",Sat,"09:30:00","19:00:00",120
"2528","45386",Mon,"08:00:00","19:00:00",120
"2529","45386",Tue,"08:00:00","19:00:00",120
"2530","45386",Wed,"08:00:00","19:00:00",120
"2531","45386",Thu,"08:00:00","19:00:00",120
"2532","45386",Fri,"08:00:00","19:00:00",120
"2533","45386",Sat,"08:00:00","19:00:00",120
"2534","37073",Mon,"08:30:00","19:00:00",120
"2535","37073",Tue,"08:30:00","19:00:00",120
"2536","37073",Wed,"08:30:00","19:00:00",120
"2537","37073",Thu,"08:30:00","19:00:00",120
"2538","37073",Fri,"08:30:00","19:00:00",120
"2539","37073",Sat,"08:30:00","19:00:00",120
"2540","70559",Mon,"08:30:00","19:00:00",120
"2541","70559",Tue,"08:30:00","19:00:00",120
"2542","70559",Wed,"08:30:00","19:00:00",120
"2543","70559",Thu,"08:30:00","19:00:00",120
"2544","70559",Fri,"08:30:00","19:00:00",120
"2545","70559",Sat,"08:30:00","19:00:00",120
"2546","66861",Mon,"08:30:00","19:00:00",120
"2547","66861",Tue,"08:30:00","19:00:00",120
"2548","66861",Wed,"08:30:00","19:00:00",120
"2549","66861",Thu,"08:30:00","19:00:00",120
"2550","66861",Fri,"08:30:00","19:00:00",120
"2551","66861",Sat,"08:30:00","19:00:00",120
"2552","48252",Mon,"08:30:00","19:00:00",120
"2553","48252",Tue,"08:30:00","19:00:00",120
"2554","48252",Wed,"08:30:00","19:00:00",120
"2555","48252",Thu,"08:30:00","19:00:00",120
"2556","48252",Fri,"08:30:00","19:00:00",120
"2557","48252",Sat,"08:30:00","19:00:00",120
"2558","74124",Mon,"08:30:00","19:00:00",120
"2559","74124",Tue,"08:30:00","19:00:00",120
"2560","74124",Wed,"08:30:00","19:00:00",120
"2561","74124",Thu,"08:30:00","19:00:00",120
"2562","74124",Fri,"08:30:00","19:00:00",120
"2563","74124",Sat,"08:30:00","19:00:00",120
"2564","88512",Mon,"08:00:00","19:00:00",120
"2565","88512",Tue,"08:00:00","19:00:00",120
"2566","88512",Wed,"08:00:00","19:00:00",120
"2567","88512",Thu,"08:00:00","19:00:00",120
"2568","88512",Fri,"08:00:00","19:00:00",120
"2569","88512",Sat,"08:00:00","19:00:00",120
"2570","44005",Mon,"09:00:00","19:00:00",60
"2571","44005",Tue,"09:00:00","19:00:00",60
"2572","44005",Wed,"09:00:00","19:00:00",60
"2573","44005",Thu,"09:00:00","19:00:00",60
"2574","44005",Fri,"09:00:00","19:00:00",60
"2575","44005",Sat,"09:00:00","19:00:00",60
"2576","63769",Mon,"09:00:00","19:00:00",120
"2577","63769",Tue,"09:00:00","19:00:00",120
"2578","63769",Wed,"09:00:00","19:00:00",120
"2579","63769",Thu,"09:00:00","19:00:00",120
"2580","63769",Fri,"09:00:00","19:00:00",120
"2581","63769",Sat,"09:00:00","19:00:00",120
"2582","56349",Mon,"09:00:00","19:00:00",120
"2583","56349",Tue,"09:00:00","19:00:00",120
"2584","56349",Wed,"09:00:00","19:00:00",120
"2585","56349",Thu,"09:00:00","19:00:00",120
"2586","56349",Fri,"09:00:00","19:00:00",120
"2587","56349",Sat,"09:00:00","19:00:00",120
"2588","171904",Mon,"09:00:00","19:00:00",60
"2589","171904",Tue,"09:00:00","19:00:00",60
"2590","171904",Wed,"09:00:00","19:00:00",60
"2591","171904",Thu,"09:00:00","19:00:00",60
"2592","171904",Fri,"09:00:00","19:00:00",60
"2593","171904",Sat,"09:00:00","19:00:00",60
"2600","64822",Mon,"07:00:00","22:00:00",900
"2601","64822",Tue,"07:00:00","22:00:00",900
"2602","64822",Wed,"07:00:00","22:00:00",900
"2603","64822",Thu,"07:00:00","22:00:00",900
"2604","64822",Fri,"07:00:00","22:00:00",900
"2605","64822",Sat,"07:00:00","22:00:00",900
"2606","46045",Mon,"08:00:00","19:00:00",60
"2607","46045",Tue,"08:00:00","19:00:00",60
"2608","46045",Wed,"08:00:00","19:00:00",60
"2609","46045",Thu,"08:00:00","19:00:00",60
"2610","46045",Fri,"08:00:00","19:00:00",60
"2611","46045",Sat,"08:00:00","19:00:00",60
"2612","85329",Mon,"08:00:00","17:00:00",360
"2613","85329",Tue,"08:00:00","17:00:00",360
"2614","85329",Wed,"08:00:00","17:00:00",360
"2615","85329",Thu,"08:00:00","17:00:00",360
"2616","85329",Fri,"08:00:00","17:00:00",360
"2617","68650",Mon,"09:00:00","19:00:00",60
"2618","68650",Tue,"09:00:00","19:00:00",60
"2619","68650",Wed,"09:00:00","19:00:00",60
"2620","68650",Thu,"09:00:00","19:00:00",60
"2621","68650",Fri,"09:00:00","19:00:00",60
"2622","68650",Sat,"09:00:00","19:00:00",60
"2623","70822",Mon,"08:00:00","19:00:00",120
"2624","70822",Tue,"08:00:00","19:00:00",120
"2625","70822",Wed,"08:00:00","19:00:00",120
"2626","70822",Thu,"08:00:00","19:00:00",120
"2627","70822",Fri,"08:00:00","19:00:00",120
"2628","70822",Sat,"08:00:00","19:00:00",120
"2629","39067",Mon,"09:00:00","11:30:00",60
"2630","39248",Mon,"08:00:00","19:00:00",120
"2631","39248",Tue,"08:00:00","19:00:00",120
"2632","39248",Wed,"08:00:00","19:00:00",120
"2633","39248",Thu,"08:00:00","19:00:00",120
"2634","39248",Fri,"08:00:00","19:00:00",120
"2635","39248",Sat,"08:00:00","19:00:00",120
"2636","73985",Mon,"08:00:00","22:00:00",900
"2637","73985",Tue,"08:00:00","22:00:00",900
"2638","73985",Wed,"08:00:00","22:00:00",900
"2639","73985",Thu,"08:00:00","22:00:00",900
"2640","73985",Fri,"08:00:00","22:00:00",900
"2641","73985",Sat,"08:00:00","22:00:00",900
"2642","44407",Mon,"12:00:00","16:00:00",120
"2643","44407",Tue,"12:00:00","16:00:00",120
"2644","44407",Wed,"12:00:00","16:00:00",120
"2645","44407",Thu,"12:00:00","16:00:00",120
"2646","44407",Fri,"12:00:00","16:00:00",120
"2647","44407",Sat,"08:00:00","19:00:00",120
"2648","89133",Mon,"08:30:00","19:00:00",120
"2649","89133",Tue,"08:30:00","19:00:00",120
"2650","89133",Wed,"08:30:00","19:00:00",120
"2651","89133",Thu,"08:30:00","19:00:00",120
"2652","89133",Fri,"08:30:00","19:00:00",120
"2653","89133",Sat,"08:30:00","19:00:00",120
"2654","37087",Mon,"09:00:00","19:00:00",120
"2655","37087",Tue,"09:00:00","19:00:00",120
"2656","37087",Wed,"09:00:00","19:00:00",120
"2657","37087",Thu,"09:00:00","19:00:00",120
"2658","37087",Fri,"09:00:00","19:00:00",120
"2659","37087",Sat,"09:00:00","19:00:00",120
"2660","171572",Mon,"09:00:00","19:00:00",120
"2661","171572",Tue,"09:00:00","19:00:00",120
"2662","171572",Wed,"09:00:00","19:00:00",120
"2663","171572",Thu,"09:00:00","19:00:00",120
"2664","171572",Fri,"09:00:00","19:00:00",120
"2665","171572",Sat,"09:00:00","19:00:00",120
"2666","68641",Mon,"09:00:00","19:00:00",60
"2667","68641",Tue,"09:00:00","19:00:00",60
"2668","68641",Wed,"09:00:00","19:00:00",60
"2669","68641",Thu,"09:00:00","19:00:00",60
"2670","68641",Fri,"09:00:00","19:00:00",60
"2671","68641",Sat,"09:00:00","19:00:00",60
"2672","56534",Mon,"09:00:00","19:00:00",120
"2673","56534",Tue,"09:00:00","19:00:00",120
"2674","56534",Wed,"09:00:00","19:00:00",120
"2675","56534",Thu,"09:00:00","19:00:00",120
"2676","56534",Fri,"09:00:00","19:00:00",120
"2677","56534",Sat,"09:00:00","19:00:00",120
"2683","56569",Mon,"09:00:00","19:00:00",240
"2684","56569",Tue,"09:00:00","19:00:00",240
"2685","56569",Wed,"09:00:00","19:00:00",240
"2686","56569",Thu,"09:00:00","19:00:00",240
"2687","56569",Fri,"09:00:00","19:00:00",240
"2688","56569",Sat,"09:00:00","19:00:00",240
"2689","75425",Fri,"08:00:00","19:00:00",240
"2690","36973",Mon,"08:30:00","19:00:00",60
"2691","36973",Tue,"08:30:00","19:00:00",60
"2692","36973",Wed,"08:30:00","19:00:00",60
"2693","36973",Thu,"08:30:00","19:00:00",60
"2694","36973",Fri,"08:30:00","19:00:00",60
"2695","36973",Sat,"08:30:00","19:00:00",60
"2696","75427",Mon,"08:00:00","16:00:00",60
"2697","75427",Tue,"08:00:00","16:00:00",60
"2698","75427",Wed,"08:00:00","16:00:00",60
"2699","75427",Thu,"08:00:00","16:00:00",60
"2701","75427",Sat,"08:00:00","16:00:00",60
"2702","37086",Mon,"09:00:00","19:00:00",120
"2703","37086",Tue,"09:00:00","19:00:00",120
"2704","37086",Wed,"09:00:00","19:00:00",120
"2705","37086",Thu,"09:00:00","19:00:00",120
"2706","37086",Fri,"09:00:00","19:00:00",120
"2707","37086",Sat,"09:00:00","19:00:00",120
"2708","38783",Mon,"09:00:00","19:00:00",120
"2709","38783",Tue,"09:00:00","19:00:00",120
"2710","38783",Wed,"09:00:00","19:00:00",120
"2711","38783",Thu,"09:00:00","19:00:00",120
"2712","38783",Fri,"09:00:00","19:00:00",120
"2713","38783",Sat,"09:00:00","19:00:00",120
"2714","76144",Mon,"08:00:00","22:00:00",900
"2715","76144",Tue,"08:00:00","22:00:00",900
"2716","76144",Wed,"08:00:00","22:00:00",900
"2717","76144",Thu,"08:00:00","22:00:00",900
"2718","76144",Fri,"08:00:00","22:00:00",900
"2719","76144",Sat,"08:00:00","22:00:00",900
"2720","196544",Mon,"09:00:00","19:00:00",120
"2721","196544",Tue,"09:00:00","19:00:00",120
"2722","196544",Wed,"09:00:00","19:00:00",120
"2723","196544",Thu,"09:00:00","19:00:00",120
"2724","196544",Fri,"09:00:00","19:00:00",120
"2725","196544",Sat,"09:00:00","19:00:00",120
"2732","37094",Mon,"09:00:00","19:00:00",120
"2733","37094",Tue,"09:00:00","19:00:00",120
"2734","37094",Wed,"09:00:00","19:00:00",120
"2735","37094",Thu,"09:00:00","19:00:00",120
"2736","37094",Fri,"09:00:00","19:00:00",120
"2737","37094",Sat,"09:00:00","19:00:00",120
"2738","38441",Mon,"08:00:00","19:00:00",120
"2739","38441",Tue,"08:00:00","19:00:00",120
"2740","38441",Wed,"08:00:00","19:00:00",120
"2741","38441",Thu,"08:00:00","19:00:00",120
"2742","38441",Fri,"08:00:00","19:00:00",120
"2743","38441",Sat,"08:00:00","19:00:00",120
"2744","74252",Mon,"09:00:00","19:00:00",120
"2745","74252",Tue,"09:00:00","19:00:00",120
"2746","74252",Wed,"09:00:00","19:00:00",120
"2747","74252",Thu,"09:00:00","19:00:00",120
"2748","74252",Fri,"09:00:00","19:00:00",120
"2749","74252",Sat,"09:00:00","19:00:00",120
"2750","48259",Mon,"08:30:00","19:00:00",60
"2751","48259",Tue,"08:30:00","19:00:00",60
"2752","48259",Wed,"08:30:00","19:00:00",60
"2753","48259",Thu,"08:30:00","19:00:00",60
"2754","48259",Fri,"08:30:00","19:00:00",60
"2755","48259",Sat,"08:30:00","19:00:00",60
"2768","47971",Mon,"10:00:00","19:00:00",60
"2769","47971",Tue,"10:00:00","19:00:00",60
"2770","47971",Wed,"10:00:00","19:00:00",60
"2771","47971",Thu,"10:00:00","19:00:00",60
"2772","47971",Fri,"10:00:00","19:00:00",60
"2773","47971",Sat,"10:00:00","19:00:00",60
"2774","43988",Mon,"09:00:00","19:00:00",60
"2775","43988",Tue,"09:00:00","19:00:00",60
"2776","43988",Wed,"09:00:00","19:00:00",60
"2777","43988",Thu,"09:00:00","19:00:00",60
"2778","43988",Fri,"09:00:00","19:00:00",60
"2779","43988",Sat,"09:00:00","19:00:00",60
"2780","47297",Mon,"07:00:00","23:00:00",180
"2781","47297",Tue,"07:00:00","23:00:00",180
"2782","47297",Wed,"07:00:00","23:00:00",180
"2783","47297",Thu,"07:00:00","23:00:00",180
"2784","47297",Fri,"07:00:00","23:00:00",180
"2785","47297",Sat,"07:00:00","23:00:00",180
"2786","66916",Mon,"09:00:00","19:00:00",120
"2787","66916",Tue,"09:00:00","19:00:00",120
"2788","66916",Wed,"09:00:00","19:00:00",120
"2789","66916",Thu,"09:00:00","19:00:00",120
"2790","66916",Fri,"09:00:00","19:00:00",120
"2791","66916",Sat,"09:00:00","19:00:00",120
"2792","66430",Mon,"08:00:00","19:00:00",60
"2793","66430",Tue,"08:00:00","19:00:00",60
"2794","66430",Wed,"08:00:00","19:00:00",60
"2795","66430",Thu,"08:00:00","19:00:00",60
"2796","66430",Fri,"08:00:00","19:00:00",60
"2797","66430",Sat,"08:00:00","19:00:00",60
"2804","55245",Sat,"09:00:00","19:00:00",60
"2811","36824",Mon,"10:00:00","19:00:00",60
"2812","36824",Tue,"10:00:00","19:00:00",60
"2813","36824",Wed,"10:00:00","19:00:00",60
"2814","36824",Thu,"10:00:00","19:00:00",60
"2815","36824",Fri,"10:00:00","19:00:00",60
"2816","36824",Sat,"10:00:00","19:00:00",60
"2817","36997",Mon,"09:00:00","19:00:00",120
"2818","36997",Tue,"09:00:00","19:00:00",120
"2819","36997",Wed,"09:00:00","19:00:00",120
"2820","36997",Thu,"09:00:00","19:00:00",120
"2821","36997",Fri,"09:00:00","19:00:00",120
"2822","36997",Sat,"09:00:00","19:00:00",120
"2823","44018",Mon,"09:00:00","19:00:00",60
"2824","44018",Tue,"09:00:00","19:00:00",60
"2825","44018",Wed,"09:00:00","19:00:00",60
"2826","44018",Thu,"09:00:00","19:00:00",60
"2827","44018",Fri,"09:00:00","19:00:00",60
"2828","44018",Sat,"09:00:00","19:00:00",60
"2829","43136",Mon,"09:00:00","16:00:00",120
"2830","43136",Tue,"09:00:00","16:00:00",120
"2831","43136",Wed,"09:00:00","16:00:00",120
"2832","43136",Thu,"09:00:00","16:00:00",120
"2833","43136",Fri,"09:00:00","16:00:00",120
"2834","43136",Sat,"09:00:00","19:00:00",120
"2835","56568",Mon,"09:00:00","19:00:00",240
"2836","56568",Tue,"09:00:00","19:00:00",240
"2837","56568",Wed,"09:00:00","19:00:00",240
"2838","56568",Thu,"09:00:00","19:00:00",240
"2839","56568",Fri,"09:00:00","19:00:00",240
"2840","56568",Sat,"09:00:00","19:00:00",240
"2841","39730",Mon,"07:00:00","00:00:00",300
"2842","39730",Tue,"07:00:00","00:00:00",300
"2843","39730",Wed,"07:00:00","00:00:00",300
"2844","39730",Thu,"07:00:00","00:00:00",300
"2845","39730",Fri,"07:00:00","00:00:00",300
"2846","39730",Sat,"07:00:00","00:00:00",300
"2847","70812",Mon,"09:00:00","19:00:00",120
"2848","70812",Tue,"09:00:00","19:00:00",120
"2849","70812",Wed,"09:00:00","19:00:00",120
"2850","70812",Thu,"09:00:00","19:00:00",120
"2851","70812",Fri,"09:00:00","19:00:00",120
"2852","70812",Sat,"09:00:00","19:00:00",120
"2853","48247",Mon,"08:00:00","19:00:00",60
"2854","48247",Tue,"08:00:00","19:00:00",60
"2855","48247",Wed,"08:00:00","19:00:00",60
"2856","48247",Thu,"08:00:00","19:00:00",60
"2857","48247",Fri,"08:00:00","19:00:00",60
"2858","48247",Sat,"08:00:00","19:00:00",60
"2859","36996",Mon,"09:30:00","19:00:00",120
"2860","36996",Tue,"09:30:00","19:00:00",120
"2861","36996",Wed,"09:30:00","19:00:00",120
"2862","36996",Thu,"09:30:00","19:00:00",120
"2863","36996",Fri,"09:30:00","19:00:00",120
"2864","36996",Sat,"09:30:00","19:00:00",120
"2865","190614",Mon,"10:00:00","19:00:00",60
"2866","190614",Tue,"10:00:00","19:00:00",60
"2867","190614",Wed,"10:00:00","19:00:00",60
"2868","190614",Thu,"10:00:00","19:00:00",60
"2869","190614",Fri,"10:00:00","19:00:00",60
"2870","190614",Sat,"10:00:00","19:00:00",60
"2871","47123",Mon,"08:30:00","19:00:00",60
"2872","47123",Tue,"08:30:00","19:00:00",60
"2873","47123",Wed,"08:30:00","19:00:00",60
"2874","47123",Thu,"08:30:00","19:00:00",60
"2875","47123",Fri,"08:30:00","19:00:00",60
"2876","47123",Sat,"08:30:00","19:00:00",60
"2877","75420",Fri,"08:00:00","19:00:00",240
"2878","68109",Mon,"09:00:00","19:00:00",60
"2879","68109",Tue,"09:00:00","19:00:00",60
"2880","68109",Wed,"09:00:00","19:00:00",60
"2881","68109",Thu,"09:00:00","19:00:00",60
"2882","68109",Fri,"09:00:00","19:00:00",60
"2883","68109",Sat,"09:00:00","19:00:00",60
"2884","38442",Mon,"10:00:00","19:00:00",120
"2885","38442",Tue,"10:00:00","19:00:00",120
"2886","38442",Wed,"10:00:00","19:00:00",120
"2887","38442",Thu,"10:00:00","19:00:00",120
